   5.0125313e-04   6.7938956e+00   3.1570497e-06
   5.0125313e-04   5.6483013e+00   4.5675515e-06
   5.0125313e-04   6.3517888e+00   3.6118280e-06
   5.0125313e-04   6.2280095e+00   3.7568221e-06
   6.2656642e-04   6.4086334e+00   3.5480383e-06
   6.2656642e-04   6.1855561e+00   3.8085675e-06
   6.2656642e-04   6.8341571e+00   3.1199616e-06
   6.2656642e-04   6.5636734e+00   3.3824021e-06
   7.5187970e-04   6.0381745e+00   3.9967579e-06
   7.5187970e-04   6.7323331e+00   3.2150517e-06
   7.5187970e-04   7.3560034e+00   2.6929936e-06
   7.5187970e-04   6.9185521e+00   3.0443090e-06
   3.7593985e-04             NaN             NaN
   3.7593985e-04             NaN             NaN
   5.0125313e-04   5.2037020e+00   5.3813883e-06
   5.0125313e-04   5.7816790e+00   4.3592443e-06
   6.2656642e-04   6.1344807e+00   3.8722514e-06
   6.2656642e-04   6.8832818e+00   3.0755874e-06
   7.5187970e-04   7.1635808e+00   2.8396109e-06
   7.5187970e-04   8.0032433e+00   2.2750300e-06
   3.7593985e-04             NaN             NaN
   3.7593985e-04             NaN             NaN
   3.7593985e-04             NaN             NaN
   5.0125313e-04   7.0597987e+00   2.9237116e-06
   5.0125313e-04   4.8815341e+00   6.1151413e-06
   5.0125313e-04   4.8604611e+00   6.1682819e-06
   6.2656642e-04   6.8555943e+00   3.1004801e-06
   6.2656642e-04   5.3898839e+00   5.0160324e-06
   6.2656642e-04   4.8568302e+00   6.1775080e-06
   7.5187970e-04   6.6780990e+00   3.2674839e-06
   7.5187970e-04   6.0014793e+00   4.0457826e-06
   7.5187970e-04             NaN             NaN
   5.0125313e-04   3.7613214e+00   1.0300025e-05
   5.0125313e-04   4.6259734e+00   6.8094635e-06
   5.0125313e-04   4.0879658e+00   8.7197624e-06
   5.0125313e-04   5.5725334e+00   4.6926028e-06
   6.2656642e-04   3.7377048e+00   1.0430597e-05
   6.2656642e-04   3.7154941e+00   1.0555675e-05
   6.2656642e-04   3.7085480e+00   1.0595253e-05
   6.2656642e-04   4.2310340e+00   8.1400322e-06
   7.5187970e-04   3.7335852e+00   1.0453628e-05
   7.5187970e-04   2.8353554e+00   1.8126091e-05
   7.5187970e-04   3.3487184e+00   1.2994570e-05
   7.5187970e-04   2.8922673e+00   1.7419766e-05
   8.7719298e-04   3.7490269e+00   1.0367691e-05
   8.7719298e-04             NaN             NaN
   8.7719298e-04             NaN             NaN
   8.7719298e-04             NaN             NaN
   1.0025063e-03   3.5890402e+00   1.1312602e-05
   1.0025063e-03             NaN             NaN
   1.0025063e-03             NaN             NaN
   1.0025063e-03             NaN             NaN
   1.1278195e-03   3.4397853e+00   1.2315626e-05
   1.1278195e-03             NaN             NaN
   1.1278195e-03             NaN             NaN
   1.1278195e-03             NaN             NaN
   1.2531328e-03   3.3256335e+00   1.3175600e-05
   1.2531328e-03             NaN             NaN
   1.2531328e-03             NaN             NaN
   1.2531328e-03             NaN             NaN
   5.0125313e-04   6.6133767e+00   3.3317518e-06
   5.0125313e-04   5.5497406e+00   4.7312271e-06
   5.0125313e-04   7.3709744e+00   2.6820654e-06
   5.0125313e-04   6.0100128e+00   4.0343016e-06
   6.2656642e-04   5.9035714e+00   4.1810900e-06
   6.2656642e-04   6.2328567e+00   3.7509811e-06
   6.2656642e-04   6.5517493e+00   3.3947252e-06
   6.2656642e-04   6.2757949e+00   3.6998293e-06
   7.5187970e-04   5.2309895e+00   5.3253907e-06
   7.5187970e-04   6.9478951e+00   3.0186493e-06
   7.5187970e-04   5.7593515e+00   4.3931091e-06
   7.5187970e-04             NaN             NaN
   3.7593985e-04             NaN             NaN
   3.7593985e-04             NaN             NaN
   3.7593985e-04             NaN             NaN
   5.0125313e-04   5.4887440e+00   4.8369680e-06
   5.0125313e-04   8.6694180e+00   1.9388280e-06
   5.0125313e-04   7.1989281e+00   2.8117939e-06
   6.2656642e-04   4.6335916e+00   6.7870906e-06
   6.2656642e-04   8.5353374e+00   2.0002201e-06
   6.2656642e-04   7.4489642e+00   2.6261975e-06
   7.5187970e-04   3.7817650e+00   1.0188965e-05
   7.5187970e-04   8.4112343e+00   2.0596798e-06
   7.5187970e-04             NaN             NaN
   3.7593985e-04             NaN             NaN
   3.7593985e-04             NaN             NaN
   5.0125313e-04   9.5728484e+00   1.5901453e-06
   5.0125313e-04   7.3851129e+00   2.6718058e-06
   6.2656642e-04   7.6492679e+00   2.4904591e-06
   6.2656642e-04   7.1126522e+00   2.8804213e-06
   7.5187970e-04   5.7207827e+00   4.4525444e-06
   7.5187970e-04   6.8271097e+00   3.1264062e-06
