   2.0040080e-04   7.1979246e+00   2.8125780e-06
   2.0040080e-04   5.6991599e+00   4.4863947e-06
   2.0040080e-04   6.3729598e+00   3.5878709e-06
   3.0060120e-04   7.1673189e+00   2.8366497e-06
   3.0060120e-04   4.8366800e+00   6.2290879e-06
   3.0060120e-04   5.9558852e+00   4.1079630e-06
   4.0080160e-04   7.1379131e+00   2.8600699e-06
   4.0080160e-04   4.0599193e+00   8.8406533e-06
   4.0080160e-04   5.5453015e+00   4.7388049e-06
   5.0100200e-04   6.1790177e+00   3.8166320e-06
   5.0100200e-04             NaN             NaN
   5.0100200e-04   4.7657035e+00   6.4160114e-06
   6.0120240e-04   5.3588158e+00   5.0743626e-06
   6.0120240e-04             NaN             NaN
   6.0120240e-04   4.0818732e+00   8.7458122e-06
   7.0140281e-04   5.1196254e+00   5.5595903e-06
   7.0140281e-04             NaN             NaN
   7.0140281e-04   4.1895234e+00   8.3021375e-06
   8.0160321e-04   4.8969860e+00   6.0766111e-06
   8.0160321e-04             NaN             NaN
   8.0160321e-04   4.3036106e+00   7.8677983e-06
   9.0180361e-04             NaN             NaN
   9.0180361e-04             NaN             NaN
   9.0180361e-04   4.6274727e+00   6.8050517e-06
   1.0020040e-03             NaN             NaN
   1.0020040e-03             NaN             NaN
   1.0020040e-03   4.9094837e+00   6.0457129e-06
   1.1022044e-03             NaN             NaN
   1.1022044e-03             NaN             NaN
   1.1022044e-03   4.1896458e+00   8.3016524e-06
   1.2024048e-03             NaN             NaN
   1.2024048e-03             NaN             NaN
   1.2024048e-03   3.4698431e+00   1.2103180e-05
   2.0040080e-04   9.6379474e+00   1.5687367e-06
   2.0040080e-04   1.1258912e+01   1.1495459e-06
   2.0040080e-04   1.0071351e+01   1.4366259e-06
   3.0060120e-04   8.8816532e+00   1.8472749e-06
   3.0060120e-04   1.0339534e+01   1.3630670e-06
   3.0060120e-04   1.0064324e+01   1.4386328e-06
   4.0080160e-04   8.1288934e+00   2.2052423e-06
   4.0080160e-04   9.4220066e+00   1.6414678e-06
   4.0080160e-04   1.0074647e+01   1.4356861e-06
   5.0100200e-04   8.0504404e+00   2.2484327e-06
   5.0100200e-04   8.4915024e+00   2.0209245e-06
   5.0100200e-04   9.7766386e+00   1.5245443e-06
   6.0120240e-04   7.8561497e+00   2.3610200e-06
   6.0120240e-04   7.4523926e+00   2.6237817e-06
   6.0120240e-04   9.4984813e+00   1.6151424e-06
   7.0140281e-04   7.7572629e+00   2.4215985e-06
   7.0140281e-04   7.5332374e+00   2.5677684e-06
   7.0140281e-04   8.4123897e+00   2.0591140e-06
   8.0160321e-04   7.6668434e+00   2.4790539e-06
   8.0160321e-04   7.6178281e+00   2.5110585e-06
   8.0160321e-04   7.4166372e+00   2.6491411e-06
   9.0180361e-04   7.3032264e+00   2.7320562e-06
   9.0180361e-04   7.5039929e+00   2.5878216e-06
   9.0180361e-04   6.9799146e+00   2.9910174e-06
   1.0020040e-03   6.9735991e+00   2.9964374e-06
   1.0020040e-03   7.4376324e+00   2.6342061e-06
   1.0020040e-03   6.7065066e+00   3.2398615e-06
   1.1022044e-03   6.3822546e+00   3.5774281e-06
   1.1022044e-03             NaN             NaN
   1.1022044e-03             NaN             NaN
   1.2024048e-03   5.8262307e+00   4.2928312e-06
   1.2024048e-03             NaN             NaN
   1.2024048e-03             NaN             NaN
   4.0080160e-04   5.3801051e+00   5.0342832e-06
   4.0080160e-04   4.2933905e+00   7.9053003e-06
   4.0080160e-04   7.3177527e+00   2.7212203e-06
   5.0100200e-04   5.1266532e+00   5.5443583e-06
   5.0100200e-04   3.7510913e+00   1.0356283e-05
   5.0100200e-04   7.2908075e+00   2.7413715e-06
   6.0120240e-04   4.8754413e+00   6.1304350e-06
   6.0120240e-04   3.2634539e+00   1.3682460e-05
   6.0120240e-04   7.2640988e+00   2.7615676e-06
   7.0140281e-04   4.5004772e+00   7.1945235e-06
   7.0140281e-04   3.4459019e+00   1.2271943e-05
   7.0140281e-04             NaN             NaN
   8.0160321e-04   4.0851450e+00   8.7318087e-06
   8.0160321e-04   3.5314696e+00   1.1684449e-05
   8.0160321e-04             NaN             NaN
   9.0180361e-04   4.1575307e+00   8.4304008e-06
   9.0180361e-04   3.9415075e+00   9.3798187e-06
   9.0180361e-04             NaN             NaN
   1.0020040e-03   4.4882735e+00   7.2337007e-06
   1.0020040e-03   4.3826764e+00   7.5864806e-06
   1.0020040e-03             NaN             NaN
   1.1022044e-03   4.8646295e+00   6.1577155e-06
   1.1022044e-03   4.4432153e+00   7.3811569e-06
   1.1022044e-03             NaN             NaN
   1.2024048e-03   5.4551690e+00   4.8966916e-06
   1.2024048e-03   4.6572492e+00   6.7183127e-06
   1.2024048e-03             NaN             NaN
   1.3026052e-03   6.1006071e+00   3.9153722e-06
   1.3026052e-03   4.3683918e+00   7.6361770e-06
   1.3026052e-03             NaN             NaN
   1.4028056e-03   6.7464665e+00   3.2015952e-06
   1.4028056e-03   4.0943317e+00   8.6926685e-06
   1.4028056e-03             NaN             NaN
   1.5030060e-03   7.1223556e+00   2.8725782e-06
   1.5030060e-03   4.0015982e+00   9.1002267e-06
   1.5030060e-03             NaN             NaN
   1.6032064e-03   7.5036608e+00   2.5880507e-06
   1.6032064e-03   3.9097281e+00   9.5329224e-06
   1.6032064e-03             NaN             NaN
   1.7034068e-03   6.9227362e+00   3.0406302e-06
   1.7034068e-03   4.0104068e+00   9.0602944e-06
   1.7034068e-03             NaN             NaN
   1.8036072e-03   6.3650787e+00   3.5967612e-06
   1.8036072e-03   4.1133515e+00   8.6124657e-06
   1.8036072e-03             NaN             NaN
   1.9038076e-03   5.7576118e+00   4.3957644e-06
   1.9038076e-03   3.8737560e+00   9.7107919e-06
   1.9038076e-03             NaN             NaN
   2.0040080e-03   5.1210735e+00   5.5564467e-06
   2.0040080e-03   3.5724957e+00   1.1417624e-05
   2.0040080e-03             NaN             NaN
   2.1042084e-03   5.1698889e+00   5.4520112e-06
   2.1042084e-03             NaN             NaN
   2.1042084e-03             NaN             NaN
   2.2044088e-03   5.2195019e+00   5.3488576e-06
   2.2044088e-03             NaN             NaN
   2.2044088e-03             NaN             NaN
   2.0040080e-04   6.6312603e+00   3.3138055e-06
   2.0040080e-04   4.1482351e+00   8.4682260e-06
   2.0040080e-04   3.4176196e+00   1.2475895e-05
   3.0060120e-04   5.9073605e+00   4.1757280e-06
   3.0060120e-04   4.0508658e+00   8.8802144e-06
   3.0060120e-04   3.3865913e+00   1.2705553e-05
   4.0080160e-04   5.1884979e+00   5.4129732e-06
   4.0080160e-04   3.9564566e+00   9.3090714e-06
   4.0080160e-04   3.3762278e+00   1.2783674e-05
   5.0100200e-04   4.2489344e+00   8.0715902e-06
   5.0100200e-04   3.6556270e+00   1.0904240e-05
   5.0100200e-04   3.4374089e+00   1.2332660e-05
